Episode,Experience,State,Action,Reward,Terminated,Truncated,Return
0,0,"[0.0046554566361010075, 1.4247641563415527, 0.2400411069393158, 0.2948077619075775, -0.006804719101637602, -0.08300381898880005, 0.0, 0.0]",3,0.4747700226269853,False,False,-42.0804
0,1,"[0.006940650753676891, 1.43080735206604, 0.23084592819213867, 0.2685717046260834, -0.009104618802666664, -0.0460021048784256, 0.0, 0.0]",1,1.7372755438951242,False,False,-42.9851
0,2,"[0.00914154015481472, 1.4362577199935913, 0.22027483582496643, 0.24224239587783813, -0.00928316917270422, -0.0035717394202947617, 0.0, 0.0]",1,2.0788759207041223,False,False,-45.1741
0,3,"[0.011279392056167126, 1.4411203861236572, 0.21235454082489014, 0.2161293774843216, -0.007872176356613636, 0.028222372755408287, 0.0, 0.0]",1,2.0655308565602026,False,False,-47.7303
0,4,"[0.013417243957519531, 1.4453831911087036, 0.21234998106956482, 0.18946105241775513, -0.0064616515301167965, 0.028213385492563248, 0.0, 0.0]",0,1.554133300246832,False,False,-50.2988
0,5,"[0.01555490493774414, 1.4490458965301514, 0.2123456746339798, 0.16279272735118866, -0.005050992127507925, 0.028216000646352768, 0.0, 0.0]",0,1.4743580474249427,False,False,-52.3767
0,6,"[0.017761802300810814, 1.4527943134307861, 0.2189391553401947, 0.16659857332706451, -0.0033216560259461403, 0.03458975628018379, 0.0, 0.0]",2,-1.259415429391754,False,False,-54.395
0,7,"[0.019968699663877487, 1.4559425115585327, 0.2189338654279709, 0.13992443680763245, -0.001592846354469657, 0.03457958623766899, 0.0, 0.0]",0,1.3840753930574863,False,False,-53.6723
0,8,"[0.02217540703713894, 1.4584908485412598, 0.21892881393432617, 0.11325845122337341, 0.00013582714018411934, 0.034576646983623505, 0.0, 0.0]",0,1.2215672046556278,False,False,-55.6125
0,9,"[0.024268722161650658, 1.4614558219909668, 0.2081160545349121, 0.1317794919013977, 0.0013266106834635139, 0.023817937821149826, 0.0, 0.0]",2,-0.7028060701571974,False,False,-57.4081
0,10,"[0.026361847296357155, 1.4638206958770752, 0.20811288058757782, 0.10510273277759552, 0.002517695538699627, 0.0238238163292408, 0.0, 0.0]",0,0.9590502491086852,False,False,-57.2781
0,11,"[0.028540516272187233, 1.4655792713165283, 0.21884074807167053, 0.07816241681575775, 0.001557644223794341, -0.019202960655093193, 0.0, 0.0]",3,-0.037242978661366805,False,False,-58.8254
0,12,"[0.030811309814453125, 1.4667367935180664, 0.23038330674171448, 0.05143817886710167, -0.0017141191055998206, -0.06544152647256851, 0.0, 0.0]",3,-0.5335076257845788,False,False,-59.382
0,13,"[0.0329957976937294, 1.467299222946167, 0.21956852078437805, 0.0249966811388731, -0.0028153385501354933, -0.02202632650732994, 0.0, 0.0]",1,1.305796223717523,False,False,-59.4429
0,14,"[0.03518037870526314, 1.467261791229248, 0.21957078576087952, -0.0016720864223316312, -0.003917795605957508, -0.022051114588975906, 0.0, 0.0]",0,0.02939293534046783,False,False,-61.3623
0,15,"[0.03743553161621094, 1.4666210412979126, 0.2284277230501175, -0.028485050424933434, -0.006794035900384188, -0.057530343532562256, 0.0, 0.0]",3,-1.3211282554925379,False,False,-62.0118
0,16,"[0.0396907813847065, 1.4653804302215576, 0.228436678647995, -0.05515437200665474, -0.00966912042349577, -0.057506781071424484, 0.0, 0.0]",0,-0.6498047862274063,False,False,-61.3038
0,17,"[0.04184760898351669, 1.4635339975357056, 0.21609151363372803, -0.08206679672002792, -0.010069933719933033, -0.008017150685191154, 0.0, 0.0]",1,0.4935255214536778,False,False,-61.2666
0,18,"[0.04400453716516495, 1.4610874652862549, 0.21609210968017578, -0.10873550921678543, -0.01047173049300909, -0.008036627434194088, 0.0, 0.0]",0,-0.8776732971878118,False,False,-62.384
0,19,"[0.04627265781164169, 1.4593031406402588, 0.2267313003540039, -0.07930337637662888, -0.010394872166216373, 0.0015377001836895943, 0.0, 0.0]",2,0.04976450518647085,False,False,-62.1276
0,20,"[0.048540689051151276, 1.456918478012085, 0.22673054039478302, -0.10598204284906387, -0.010318374261260033, 0.0015297702047973871, 0.0, 0.0]",0,-0.7691363276979928,False,False,-62.8054
0,21,"[0.05080871656537056, 1.4539339542388916, 0.22673051059246063, -0.13264617323875427, -0.010241694748401642, 0.0015334106283262372, 0.0, 0.0]",0,-0.9422049875362575,False,False,-62.6629
0,22,"[0.053154755383729935, 1.450352430343628, 0.23651206493377686, -0.15920081734657288, -0.012123970314860344, -0.03764908388257027, 0.0, 0.0]",3,-2.1106597886719656,False,False,-62.3441
